river,station,date,time,datetime,temp,LDO,oxy,light,modlight,,,,,,,
henry,down1,8/3/2010,20:20:00,8/3/2010 20:20,19.26,7.92,7.92,28.805,193.3550533,,,,,,,
henry,down1,8/3/2010,20:25:00,8/3/2010 20:25,19.23,7.88,7.88,21.924,160.4980405,,,,,,,
henry,down1,8/3/2010,20:30:00,8/3/2010 20:30,19.2,7.84,7.84,15.583,134.3257795,,,,,,,
henry,down1,8/3/2010,20:35:00,8/3/2010 20:35,19.17,7.78,7.78,10.103,95.27525302,,,,,,,
henry,down1,8/3/2010,20:40:00,8/3/2010 20:40,19.15,7.72,7.72,6.0655,62.94097915,,,,,,,
henry,down1,8/3/2010,20:45:00,8/3/2010 20:45,19.13,7.68,7.68,3.3559,51.95717277,,,,,,,
henry,down1,8/3/2010,20:50:00,8/3/2010 20:50,19.11,7.64,7.64,1.6544,45.58822407,,,,,,,
henry,down1,8/3/2010,20:55:00,8/3/2010 20:55,19.09,7.58,7.58,0.70477,37.67175737,,,,,,,
henry,down1,8/3/2010,21:00:00,8/3/2010 21:00,19.07,7.53,7.53,0.27917,28.2429055,,,,,,,
henry,down1,8/3/2010,21:05:00,8/3/2010 21:05,19.05,7.5,7.5,0.11317,20.44932753,,,,,,,
henry,down1,8/3/2010,21:10:00,8/3/2010 21:10,19.02,7.44,7.44,0.046788,12.71800705,,,,,,,
henry,down1,8/3/2010,21:15:00,8/3/2010 21:15,18.99,7.39,7.39,0.020921,6.580444837,,,,,,,
henry,down1,8/3/2010,21:20:00,8/3/2010 21:20,18.96,7.37,7.37,0.010991,0,,,,,,,
henry,down1,8/3/2010,21:25:00,8/3/2010 21:25,18.94,7.32,7.32,0.0072958,0,,,,,,,
henry,down1,8/3/2010,21:30:00,8/3/2010 21:30,18.91,7.31,7.31,0.0061588,0,,,,,,,
henry,down1,8/3/2010,21:35:00,8/3/2010 21:35,18.89,7.25,7.25,0.0051355,0,,,,,,,
henry,down1,8/3/2010,21:40:00,8/3/2010 21:40,18.86,7.22,7.22,0.0052871,0,,,,,,,
henry,down1,8/3/2010,21:45:00,8/3/2010 21:45,18.83,7.19,7.19,0.0051923,0,,,,,,,
henry,down1,8/3/2010,21:50:00,8/3/2010 21:50,18.81,7.19,7.19,0.0055713,0,,,,,,,
henry,down1,8/3/2010,21:55:00,8/3/2010 21:55,18.79,7.15,7.15,0.0056282,0,,,,,,,
henry,down1,8/3/2010,22:00:00,8/3/2010 22:00,18.76,7.14,7.14,0.0057229,0,,,,,,,
henry,down1,8/3/2010,22:05:00,8/3/2010 22:05,18.74,7.12,7.12,0.0054576,0,,,,,,,
henry,down1,8/3/2010,22:10:00,8/3/2010 22:10,18.71,7.08,7.08,0.004946,0,,,,,,,
henry,down1,8/3/2010,22:15:00,8/3/2010 22:15,18.69,7.07,7.07,0.0049649,0,,,,,,,
henry,down1,8/3/2010,22:20:00,8/3/2010 22:20,18.68,7.05,7.05,0.0048702,0,,,,,,,
henry,down1,8/3/2010,22:25:00,8/3/2010 22:25,18.67,7.04,7.04,0.004567,0,,,,,,,
henry,down1,8/3/2010,22:30:00,8/3/2010 22:30,18.65,7.04,7.04,0.0046238,0,,,,,,,
henry,down1,8/3/2010,22:35:00,8/3/2010 22:35,18.63,7,7,0.0046617,0,,,,,,,
henry,down1,8/3/2010,22:40:00,8/3/2010 22:40,18.61,6.99,6.99,0.0046238,0,,,,,,,
henry,down1,8/3/2010,22:45:00,8/3/2010 22:45,18.59,6.98,6.98,0.004567,0,,,,,,,
henry,down1,8/3/2010,22:50:00,8/3/2010 22:50,18.58,6.96,6.96,0.004548,0,,,,,,,
henry,down1,8/3/2010,22:55:00,8/3/2010 22:55,18.57,6.96,6.96,0.004548,0,,,,,,,
henry,down1,8/3/2010,23:00:00,8/3/2010 23:00,18.56,6.95,6.95,0.004567,0,,,,,,,
henry,down1,8/3/2010,23:05:00,8/3/2010 23:05,18.54,6.94,6.94,0.0048512,0,,,,,,,
henry,down1,8/3/2010,23:10:00,8/3/2010 23:10,18.53,6.94,6.94,0.0047754,0,,,,,,,
